ID,x,y,z,yaw,pitch,roll
119,-302.441,241.315,-12.8469,2.4781,-0.00526086,0.0179349
120,-302.612,241.444,-12.8528,2.48044,-0.00491466,0.0181618
121,-302.778,241.585,-12.8492,2.4822,-0.00466662,0.0175476
122,-302.944,241.724,-12.8444,2.48469,-0.00460236,0.0172693
123,-303.103,241.837,-12.8505,2.48708,-0.00465929,0.0168733
124,-303.29,241.962,-12.8406,2.49033,-0.0046951,0.015776
125,-303.454,242.096,-12.8418,2.49305,-0.00465603,0.0150298
126,-303.609,242.206,-12.8409,2.4961,-0.00505195,0.0143481
127,-303.789,242.323,-12.8534,2.49924,-0.00465436,0.0132977
128,-303.974,242.452,-12.852,2.50308,-0.00397654,0.0125314
129,-304.163,242.587,-12.8684,2.5086,-0.00375607,0.0116295
130,-304.317,242.696,-12.8566,2.51242,-0.00361637,0.0112719
131,-304.502,242.803,-12.8728,2.51779,-0.00390883,0.0121543
132,-304.696,242.933,-12.8578,2.52347,-0.0059187,0.0149681
133,-304.895,243.056,-12.865,2.53098,-0.00776068,0.0161621
134,-305.079,243.158,-12.8436,2.53969,-0.00918915,0.015084
135,-305.27,243.246,-12.8511,2.5492,-0.010222,0.0122081
136,-305.468,243.339,-12.8482,2.56006,-0.010868,0.00875926
137,-305.666,243.437,-12.8549,2.57094,-0.0108392,0.00815185
138,-305.869,243.522,-12.8584,2.58272,-0.0112736,0.00764667
139,-306.065,243.603,-12.8577,2.59432,-0.011164,0.00752991
140,-306.268,243.67,-12.8536,2.60687,-0.0116051,0.00742953
141,-306.477,243.739,-12.8607,2.61921,-0.0121108,0.00721244
142,-306.676,243.806,-12.8456,2.63222,-0.0126406,0.00651659
143,-306.878,243.875,-12.8507,2.64607,-0.0123784,0.00414965
144,-307.086,243.958,-12.8503,2.66166,-0.0134656,0.00256118
145,-307.286,244.02,-12.8555,2.67579,-0.01327,0.00418672
146,-307.492,244.07,-12.8492,2.69091,-0.0130303,0.0041266
147,-307.7,244.114,-12.8573,2.70584,-0.0131095,0.00577253
148,-307.929,244.162,-12.8518,2.72419,-0.0129402,0.00668561
149,-308.151,244.212,-12.8495,2.74082,-0.0120561,0.00695184
150,-308.378,244.247,-12.8492,2.76006,-0.0115658,0.00553928
151,-308.613,244.269,-12.8514,2.78043,-0.0109615,0.00525504
152,-308.844,244.284,-12.8558,2.8014,-0.0108355,0.00337345
153,-309.064,244.293,-12.8605,2.82126,-0.0107612,0.00253402
154,-309.296,244.297,-12.8698,2.8451,-0.010628,0.00252985
155,-309.538,244.297,-12.8698,2.86683,-0.010109,0.00301946
156,-309.763,244.283,-12.8645,2.89045,-0.00886314,0.00193845
157,-309.997,244.265,-12.865,2.91439,-0.00752933,0.000706245
158,-310.224,244.234,-12.8615,2.93793,-0.00681315,-0.00102535
159,-310.462,244.2,-12.8636,2.96301,-0.00618424,-0.00136621
160,-310.696,244.153,-12.8596,2.98792,-0.00621031,-0.00177358
161,-310.917,244.099,-12.8747,3.01343,-0.00546031,-0.000495398
162,-311.15,244.041,-12.8711,3.03867,-0.00559859,-3.77282E-05
163,-311.382,243.997,-12.8763,3.06406,-0.00511126,0.00134121
164,-311.613,243.941,-12.8741,3.08929,-0.00513826,0.00219466
165,-311.861,243.86,-12.8706,3.11561,-0.00606136,0.00280036
166,-312.095,243.769,-12.8729,-3.14119,-0.00506196,0.00337366
167,-312.333,243.681,-12.8708,-3.11454,-0.00492224,0.00382698
168,-312.559,243.583,-12.8777,-3.08725,-0.00361687,0.00401093
169,-312.781,243.471,-12.8716,-3.06091,-0.00431747,0.00457006
170,-313.015,243.363,-12.8873,-3.03303,-0.00392201,0.00516469
171,-313.254,243.252,-12.8804,-3.00509,-0.00414725,0.00601413
172,-313.496,243.13,-12.906,-2.97639,-0.00309233,0.00707992
173,-313.728,242.992,-12.891,-2.94865,-0.0015002,0.00850392
174,-313.965,242.847,-12.9145,-2.91967,0.000333047,0.00892542
175,-314.193,242.719,-12.9066,-2.89118,0.000625121,0.00991899
176,-314.423,242.558,-12.9175,-2.86179,-0.00127643,0.0116552
177,-314.649,242.381,-12.9099,-2.83389,-0.00219731,0.0115799
178,-314.87,242.208,-12.9205,-2.80569,-0.00387694,0.00984512
179,-315.12,242.018,-12.9226,-2.77581,-0.00585528,0.0101289
180,-315.366,241.815,-12.9331,-2.74772,-0.00480785,0.012574
181,-315.622,241.619,-12.9309,-2.71841,-0.00531985,0.0143786
182,-315.875,241.422,-12.9416,-2.69085,-0.0033854,0.0156507
183,-316.116,241.215,-12.9304,-2.66421,-0.00300636,0.0153035
184,-316.348,240.988,-12.9278,-2.63697,-0.00128823,0.0142598
185,-316.582,240.743,-12.9262,-2.61103,-2.62076E-05,0.0126394
186,-316.823,240.505,-12.9128,-2.58694,0.00104661,0.00964453
187,-317.062,240.293,-12.9276,-2.56572,0.00335909,0.00511541
188,-317.303,240.076,-12.9462,-2.54506,0.00500198,0.00236542
189,-317.536,239.862,-12.9577,-2.52659,0.00559456,0.00264358
190,-317.771,239.623,-12.9508,-2.50827,0.00433509,0.00538418
191,-318.001,239.375,-12.9686,-2.49212,0.00267236,0.0080936
192,-318.226,239.145,-12.9502,-2.47423,0.000326327,0.00942317
193,-318.45,238.897,-12.9681,-2.45738,0.000217458,0.0116989
194,-318.667,238.649,-12.9536,-2.44035,0.000265351,0.0121776
195,-318.895,238.391,-12.9705,-2.42312,7.7596E-05,0.0113007
196,-319.108,238.137,-12.9738,-2.40672,-0.000496155,0.0108098
197,-319.329,237.891,-12.9853,-2.39147,-0.00258203,0.00993725
198,-319.558,237.623,-13.0038,-2.37632,-0.0043618,0.00962567
199,-319.79,237.344,-13.015,-2.36224,-0.00816043,0.0103273
200,-320.028,237.058,-13.0179,-2.34921,-0.0118154,0.0111888
201,-320.257,236.751,-12.997,-2.33791,-0.017643,0.010724
