ID,x,y,z,yaw,pitch,roll
119,-302.408,241.26,-12.8449,2.47725,-0.00561459,0.0187648
120,-302.59,241.364,-12.8534,2.48087,-0.00479776,0.0179284
121,-302.846,241.7,-12.8464,2.48238,-0.00464663,0.0176868
122,-302.905,241.672,-12.8428,2.4839,-0.00461447,0.0173328
123,-303.152,241.779,-12.8485,2.48749,-0.00471666,0.0167505
124,-303.27,241.882,-12.8429,2.49019,-0.00470604,0.0158587
125,-303.447,242.143,-12.844,2.49357,-0.00457837,0.0149643
126,-303.578,242.418,-12.8436,2.49649,-0.00489713,0.0144049
127,-303.696,242.538,-12.8549,2.49938,-0.00467206,0.0133574
128,-303.921,242.42,-12.8532,2.50306,-0.00409129,0.0122463
129,-304.108,242.496,-12.8602,2.50823,-0.00362813,0.0114564
130,-304.396,242.776,-12.8577,2.51338,-0.00355858,0.01122
131,-304.48,242.755,-12.8641,2.51708,-0.00378302,0.0119228
132,-304.745,242.892,-12.8574,2.52439,-0.00606386,0.015253
133,-304.861,242.962,-12.856,2.53047,-0.00771933,0.0162785
134,-305.098,243.186,-12.8468,2.54097,-0.00938435,0.0152353
135,-305.3,243.474,-12.8564,2.55021,-0.010415,0.0120719
136,-305.432,243.305,-12.8526,2.56042,-0.010966,0.00876925
137,-305.613,243.363,-12.8541,2.57145,-0.0107393,0.0078446
138,-305.923,243.576,-12.8557,2.5838,-0.0112797,0.00746235
139,-306.027,243.542,-12.8596,2.59535,-0.0113523,0.00755187
140,-306.22,243.601,-12.852,2.60801,-0.011583,0.00742743
141,-306.547,243.816,-12.8675,2.62093,-0.0121805,0.00717947
142,-306.631,243.75,-12.8504,2.63329,-0.0126768,0.00668094
143,-306.928,243.799,-12.8633,2.64791,-0.012445,0.00407872
144,-307.261,244.073,-12.8438,2.66331,-0.0133867,0.00231413
145,-307.394,244.345,-12.8788,2.67762,-0.0133208,0.00415942
146,-307.45,244.042,-12.8519,2.692,-0.0131098,0.00430455
147,-307.815,243.837,-12.8797,2.70773,-0.0130155,0.00554166
148,-307.872,244.1,-12.8523,2.72581,-0.0131364,0.00714539
149,-308.079,244.155,-12.8462,2.74267,-0.012044,0.00701137
150,-308.465,244.318,-12.8561,2.76222,-0.0114795,0.00576091
151,-308.543,244.229,-12.8516,2.78224,-0.0109359,0.0052343
152,-308.863,244.189,-12.8613,2.80347,-0.0107339,0.00345132
153,-308.991,244.252,-12.8634,2.824,-0.0106793,0.00243444
154,-309.31,244.362,-12.8686,2.84707,-0.0105833,0.00261441
155,-309.718,244.464,-12.8751,2.87025,-0.009929,0.00323002
156,-309.685,244.252,-12.874,2.89392,-0.00861479,0.00231332
157,-309.931,244.046,-12.8625,2.91669,-0.00749228,0.000665751
158,-310.137,244.209,-12.8621,2.94117,-0.0066187,-0.000839278
159,-310.526,244.383,-12.8646,2.96531,-0.00609356,-0.00155264
160,-310.609,244.162,-12.8597,2.99045,-0.0062183,-0.00159289
161,-310.929,243.913,-12.8761,3.01564,-0.0054296,-0.00071519
162,-311.062,244.046,-12.8734,3.0408,-0.00557991,0.000313257
163,-311.398,244.154,-12.877,3.0666,-0.00503461,0.00135714
164,-311.528,243.952,-12.8751,3.09223,-0.00518414,0.00261645
165,-311.905,243.687,-12.8747,3.11835,-0.00599774,0.00288599
166,-312.005,243.783,-12.8731,-3.13794,-0.00521227,0.00378486
167,-312.335,243.806,-12.8758,-3.11149,-0.00468192,0.00394803
168,-312.468,243.63,-12.8721,-3.085,-0.00374713,0.00423835
169,-312.815,243.337,-12.8814,-3.05781,-0.00403085,0.00460559
170,-312.939,243.402,-12.8833,-3.03039,-0.00417616,0.00555844
171,-313.284,243.356,-12.8835,-3.00235,-0.00387038,0.0060246
172,-313.411,243.195,-12.8972,-2.9743,-0.00333932,0.00738591
173,-313.74,242.883,-12.8875,-2.94534,-0.00122593,0.00864277
174,-313.889,242.907,-12.9085,-2.91701,0.000351339,0.00933025
175,-314.253,242.788,-12.8951,-2.88831,0.000996447,0.00997084
176,-314.35,242.635,-12.9087,-2.85952,-0.00134074,0.0118973
177,-314.625,242.304,-12.8977,-2.83103,-0.00220657,0.011728
178,-314.806,242.294,-12.914,-2.80297,-0.003973,0.0099776
179,-315.22,242.047,-12.9106,-2.77306,-0.00587198,0.00995802
180,-315.308,241.919,-12.9312,-2.74467,-0.00510724,0.0128973
181,-315.59,241.591,-12.9127,-2.71611,-0.00505067,0.0145212
182,-315.814,241.527,-12.9374,-2.68743,-0.00363186,0.016034
183,-316.227,241.184,-12.9132,-2.66174,-0.0025352,0.0154092
184,-316.305,241.101,-12.9206,-2.63416,-0.00137108,0.0144447
185,-316.572,240.762,-12.9175,-2.60841,0.000301194,0.0125736
186,-316.79,240.631,-12.9086,-2.58426,0.00113447,0.00971069
187,-317.142,240.217,-12.9332,-2.56347,0.00368956,0.00474038
188,-317.273,240.188,-12.9487,-2.54281,0.00505957,0.00216548
189,-317.59,239.9,-12.9495,-2.52455,0.00604909,0.0023555
190,-317.743,239.747,-12.9495,-2.50697,0.00442347,0.00541857
191,-318.022,239.3,-12.9684,-2.48986,0.0026286,0.00840828
192,-318.209,239.267,-12.9551,-2.4727,0.000110223,0.00977757
193,-318.559,238.886,-12.978,-2.4552,7.1667E-05,0.0119349
194,-318.712,238.279,-12.9482,-2.43878,0.000229424,0.0123877
195,-318.886,238.496,-12.9636,-2.42091,-0.000136951,0.0115914
196,-319.347,238.318,-12.9671,-2.40496,-0.000188107,0.0108045
197,-319.582,237.6,-12.9976,-2.38953,-0.00288416,0.00983788
198,-319.287,237.067,-12.9851,-2.37439,-0.00531289,0.00926405
199,-319.777,237.436,-13.0215,-2.35975,-0.00851976,0.0105719
200,-320.035,237.198,-13.021,-2.34779,-0.0123333,0.0111863
201,-320.3,236.566,-13.0025,-2.3363,-0.0180442,0.0107757
