ID,x,y,z,yaw,pitch,roll
132,1823.86,867.473,0,0.0184651,-0.0747832,-0.00871269
133,1824.4,867.495,0,0.0195916,-0.0710949,-0.00862641
134,1825.12,867.372,0,0.00688114,-0.0551767,-0.00834904
135,1826.03,867.283,0,-0.00416855,-0.0733242,-0.00872208
136,1825.71,868.626,0,0.129521,-0.0330587,-0.00254667
137,1825.84,868.034,0,0.0506346,-0.0376027,-0.00355718
138,1826.51,868.066,0,0.0524063,-0.0464157,-0.0036993
139,1827.25,867.748,0,0.0158543,-0.055986,-0.00367135
140,1828.83,867.776,0,0.023394,-0.0347404,-0.0090839
141,1828.83,867.775,0,0.0235955,-0.0347389,-0.0090887
142,1829.29,867.724,0,0.0193508,-0.0187836,-0.00839519
143,1830.26,867.666,0,0.0132071,0.00691039,-0.00744763
144,1831.01,867.709,0,0.0212299,0.0123726,-0.00721077
145,1831.6,867.705,0,0.0215652,0.00399524,-0.00739042
146,1832.1,867.401,0,-0.023075,-0.0178672,-0.00814482
147,1834.19,867.797,0,0.0381804,-0.0159656,-0.0031066
148,1834.51,867.739,0,0.0305978,-0.0258113,-0.00325983
149,1833.83,867.811,0,0.0316261,-0.0171293,-0.00280977
150,1834.2,867.793,0,0.0298287,-0.0131665,-0.00265581
151,1834.65,867.742,0,0.0233472,-0.0323027,-0.00306807
152,1834.98,867.51,0,-0.0075695,-0.0433563,-0.00327449
153,1835.93,867.833,0,0.0276397,-0.00797055,-0.00410723
154,1836.2,867.971,0,0.0427661,-0.0100552,-0.00397648
155,1836.61,867.978,0,0.0434502,-0.00943873,-0.00392612
156,1837.22,867.843,0,0.0211891,-0.0224395,-0.0041102
157,1837.43,867.844,0,0.0227973,-0.0378255,-0.0046478
158,1838.08,867.888,0,0.030981,-0.0306036,-0.0044391
159,1838.15,867.793,0,0.0205528,-0.0361765,-0.00468758
160,1838.49,867.488,0,-0.020569,-0.0730074,-0.00593836
161,1839.34,867.628,0,0.0109549,0.0741847,0.000232067
162,1839.82,867.648,0,0.014499,0.0610181,0.000172231
163,1840.68,867.875,0,0.0341739,-0.053928,-0.00292594
164,1840.84,867.907,0,0.0367447,-0.0585981,-0.00282203
165,1841.19,867.901,0,0.0362531,-0.0796138,-0.00332619
166,1841.59,867.84,0,0.0286884,-0.0584065,-0.00286092
167,1842.02,867.659,0,0.00363397,-0.049703,-0.00306008
168,1842.55,867.116,0,-0.0810447,-0.124086,-0.00665467
169,1842.41,867.492,0,-0.014138,-0.167663,-0.00666158
170,1842.26,867.812,0,0.0269306,-0.0602039,-0.0148505
171,1842.71,867.774,0,0.0216061,-0.0629103,-0.0149264
172,1843.48,867.741,0,0.0157505,-0.0402437,-0.0144544
173,1843.8,867.584,0,-0.00941977,-0.072609,-0.0151365
174,1844.31,867.572,0,-0.0105562,-0.0837964,-0.0152588
175,1844.86,867.605,0,-0.00345204,-0.0970904,-0.0153429
176,1845.75,868.089,0,0.0528633,0.0791447,-0.0163979
177,1846.15,867.888,0,0.0189576,-0.0407518,-0.0198072
178,1846.43,867.892,0,0.0200424,-0.0372862,-0.0197589
179,1845.44,867.806,0,0.0106603,-0.062696,-0.0198841
180,1845.96,867.658,0,-0.00357592,-0.0667398,-0.0203684
181,1846.53,867.601,0,-0.0103457,-0.076417,-0.0206109
182,1847.2,867.824,0,0.0197194,-0.105543,-0.0204639
183,1847.67,867.613,0,-0.0127012,-0.131946,-0.0208064
184,1847.59,867.765,0,0.0126709,-0.0512045,-0.0214647
185,1848.01,867.73,0,0.00881562,-0.0566416,-0.0216103
186,1848.64,867.892,0,0.0287271,-0.0397036,-0.0200746
187,1849.06,867.866,0,0.0259633,-0.033832,-0.020101
188,1849.58,867.805,0,0.0185379,-0.00639965,-0.019953
189,1850.27,867.754,0,0.0117597,-0.0867774,-0.0211899
190,1850.95,867.777,0,0.0131593,-0.0965325,-0.0212983
191,1850.09,869.235,0,0.147641,0.130946,-0.0243363
192,1850.56,869.066,0,0.121753,0.120403,-0.0265178
193,1851.18,868.758,0,0.073049,0.0862698,-0.0314498
194,1851.78,868.653,0,0.0552917,0.0393575,-0.034272
195,1853.48,868.065,0,-0.0136095,0.0386992,-0.0434222
196,1853.75,867.991,0,-0.0188975,0.0285197,-0.0445579
197,1854.16,867.863,0,-0.0315563,-0.00887612,-0.0472449
198,1854.58,867.944,0,-0.0167548,-0.0190566,-0.0463889
199,1855.89,868.161,0,0.0295434,-0.0741032,-0.0452836
200,1855.88,867.988,0,0.0176878,-0.124186,-0.0411789
201,1856.06,867.958,0,0.0162889,-0.130163,-0.0416273
202,1856.48,867.912,0,0.0140681,-0.131103,-0.042199
203,1857.44,868.919,0,0.0951645,-0.00412596,-0.0383203
204,1857.64,868.966,0,0.0782194,-0.0224913,-0.0409275
205,1857.67,868.279,0,0.02457,-0.0828604,-0.0416386
206,1857.78,868.298,0,0.0260485,-0.0882185,-0.0417864
207,1858.2,868.204,0,0.0193282,-0.0888674,-0.0423191
208,1858.07,868.048,0,0.0193315,-0.0848456,-0.0365637
209,1858.36,868.167,0,0.0294936,-0.0835457,-0.0367203
210,1857.62,869.672,0,0.139248,-0.0638893,-0.0285902
211,1857.94,869.642,0,0.134868,-0.0634457,-0.0285758
212,1858.46,869.36,0,0.104297,-0.0799322,-0.0285044
213,1858.79,868.983,0,0.06279,-0.0994402,-0.0282651
214,1859.5,869.315,0,0.0820476,-0.0317234,-0.0237359
215,1859.9,869.29,0,0.0784194,-0.0303482,-0.0236323
216,1860.35,868.902,0,0.0327654,-0.0360085,-0.0227977
217,1860.73,868.6,0,-0.0032824,-0.0424199,-0.0221906
218,1861.07,868.342,0,-0.0331791,-0.0368005,-0.0214398
219,1861.61,868.288,0,-0.036797,-0.0435382,-0.0215388
220,1862.82,867.997,0,-0.0156858,-0.0190056,-0.0224917
221,1862.91,868.035,0,0.0108034,-0.0170931,-0.0220565
222,1863.18,867.96,0,0.0057253,-0.022898,-0.0221176
223,1863.44,867.843,0,-0.00378148,-0.0138,-0.0217335
224,1863.78,867.93,0,0.00929274,0.00990936,-0.0212604
225,1864,867.775,0,-0.00697291,0.00259623,-0.0213125
226,1863.99,867.998,0,0.0235666,0.0445064,-0.0202256
227,1864.85,868.565,0,0.0826791,0.109081,-0.0320026
228,1864.87,868.604,0,0.0869617,0.0966064,-0.0318291
229,1862.63,868.47,0,0.0778402,-0.0192049,-0.0358161
230,1862.96,868.362,0,0.0670656,-0.0275668,-0.0366215
231,1863.59,868.38,0,0.067743,-0.0333586,-0.0369849
232,1865.29,868.503,0,0.0710263,-0.0427466,-0.0319799
233,1865.68,868.497,0,0.0692349,-0.0436826,-0.0320784
234,1867.23,868.609,0,0.0726989,-0.0377048,-0.0266885
235,1867.37,868.549,0,0.0676154,-0.0377674,-0.0247447
236,1867.73,868.61,0,0.0730861,-0.0443237,-0.0250539
237,1867.84,868.526,0,0.0670235,-0.0322725,-0.0247107
238,1868.03,868.367,0,0.0510943,-0.00838598,-0.0240376
239,1868.46,868.326,0,0.0435512,-0.0111997,-0.0241479
240,1868.66,868.299,0,0.0363368,0.00183816,-0.0239264
241,1868.6,868.895,0,0.120216,-0.0145434,-0.0230135
242,1869.21,868.774,0,0.0921958,-0.0457843,-0.0239011
243,1869.36,870.117,0,0.183477,0.0704794,-0.0240065
244,1869.81,870.053,0,0.168986,0.0556582,-0.0254308
245,1870.01,869.862,0,0.140203,0.0378953,-0.0281086
246,1870.82,868.904,0,0.0171757,-0.0912858,-0.032715
247,1870.98,868.747,0,0.000595821,-0.0876788,-0.0327435
248,1871.37,868.661,0,-0.0102769,-0.088662,-0.0326945
249,1872.08,868.854,0,0.0313842,-0.0469736,-0.026524
250,1872.42,868.797,0,0.0247123,-0.0531493,-0.026586
251,1872.71,868.797,0,0.0237585,-0.0453883,-0.0265711
252,1872.87,868.849,0,0.0385956,-0.0338728,-0.025675
253,1873.1,868.904,0,0.0453451,-0.0290858,-0.0256453
254,1873.01,869.208,0,0.0732801,0.0537037,-0.0255881
255,1873.27,869.039,0,0.0571522,-0.0243998,-0.0315938
256,1873.67,869.007,0,0.0535833,-0.0325438,-0.032035
257,1874.17,869.007,0,0.0523217,-0.0516294,-0.0327013
258,1873.31,869.887,0,0.127392,-0.0507676,-0.03327
259,1873.85,869.717,0,0.103008,-0.0417539,-0.0331553
260,1874.27,869.662,0,0.0898999,-0.0623856,-0.0333999
261,1874.97,869.588,0,0.0741996,-0.0666652,-0.0335299
262,1875.76,869.336,0,0.03067,-0.0824195,-0.0336983
263,1876.22,869.203,0,0.00829437,-0.0923104,-0.0337524
264,1876.73,869.055,0,-0.0167288,-0.082028,-0.0333456
265,1877.31,868.773,0,-0.0640631,-0.0171464,-0.0315852
266,1878.06,868.689,0,-0.0734275,0.00574345,-0.0312158
267,1878.62,868.277,0,-0.145707,0.0456856,-0.0305413
268,1877.53,869.054,0,0.0150246,-0.0183054,-0.0349855
269,1878.12,868.985,0,0.00641574,-0.0156764,-0.035055
270,1879.19,869.732,0,0.0882416,0.00939507,-0.0381671
271,1879.68,869.452,0,0.0493256,-0.0355136,-0.0391876
272,1880.01,869.383,0,0.0407294,-0.0389397,-0.0395151
273,1880.63,869.63,0,0.0580738,0.0381253,-0.0388324
274,1881.1,869.369,0,0.0325471,-0.0456257,-0.0409918
275,1881.56,869.197,0,0.0175089,-0.0481869,-0.0417765
276,1881.9,869.129,0,0.0109366,-0.0587365,-0.0424368
277,1883.48,869.154,0,0.0158061,-0.0660798,-0.0372507
278,1883.68,869.153,0,0.014251,-0.0621837,-0.0371515
279,1884.23,868.894,0,-0.0192762,-0.0550484,-0.0373598
280,1884.71,868.915,0,-0.0123434,-0.0732545,-0.0378516
281,1884.4,869.192,0,0.0322484,-0.0496989,-0.034711
282,1884.71,869.085,0,0.0205211,-0.0517001,-0.0349457
283,1885.12,869.001,0,0.0106059,-0.032513,-0.0346585
284,1885.82,869.355,0,0.0506391,-0.0379183,-0.029991
285,1886.14,869.471,0,0.0628576,-0.0351411,-0.0298633
286,1885.87,870.02,0,0.101948,0.0402302,-0.0278124
287,1885.98,869.796,0,0.0692522,-0.0231912,-0.029502
288,1886.29,869.878,0,0.0757367,-0.0301441,-0.0294957
289,1887.14,869.835,0,0.0661794,-0.0119572,-0.029342
290,1887.68,869.679,0,0.0447942,-0.0418529,-0.0306566
291,1888.21,869.374,0,0.00317559,-0.0749274,-0.0326489
292,1888.87,869.044,0,-0.0444411,-0.064675,-0.0332193
293,1889.34,869.203,0,-0.0151766,-0.0625853,-0.0327487
294,1889.95,869.215,0,-0.00894896,-0.0725279,-0.0329897
295,1890.64,869.434,0,0.0362224,-0.0719037,-0.0326903
296,1890.78,869.783,0,0.0673941,0.0647944,-0.0270734
297,1891.16,869.722,0,0.0555491,0.0446034,-0.0281404
298,1891.7,869.688,0,0.0445159,0.0206439,-0.0292729
299,1891.25,866.977,0,-0.204791,0.0243026,-0.0337514
300,1891.2,866.48,0,-0.161559,-0.037938,-0.0317608
301,1891.63,866.783,0,-0.125821,-0.0449822,-0.0302683
302,1892.38,869.544,0,0.15425,-0.0470102,-0.0060464
303,1892.66,869.532,0,0.148993,-0.042538,-0.00588875
304,1893.81,869.794,0,0.121092,-0.0335796,0.00648228
305,1894.33,869.86,0,0.121062,-0.0517022,0.0063297
306,1894.81,869.655,0,0.0911287,-0.0521546,0.00615774
307,1894.59,870.056,0,0.106433,-0.0264976,0.0179065
308,1894.91,870.019,0,0.0991112,-0.0395047,0.0176299
309,1895.53,869.892,0,0.076623,-0.0427871,0.0175468
310,1895.87,870.085,0,0.0988887,-0.0928231,0.0169035
311,1896.55,869.835,0,0.0532984,-0.0559264,0.0180162
312,1897.09,869.797,0,0.0422309,-0.0761723,0.0184152
313,1897.68,869.637,0,0.0115492,-0.102734,0.0179721
314,1898.19,869.367,0,-0.0412316,-0.179881,0.0173133
315,1899.04,869.087,0,-0.0906531,-0.0676505,0.0189388
316,1899.93,869.192,0,-0.0565071,-0.0204643,0.0198466
317,1900.26,869.519,0,0.0162304,-0.184494,0.0167822
318,1900.64,869.366,0,-0.0135351,-0.128126,0.018773
319,1901.19,869.623,0,0.0474333,-0.109573,0.0193168
320,1901.77,869.258,0,-0.029805,-0.065996,0.0220252
321,1902.16,869.253,0,-0.0234807,-0.03843,0.0233299
322,1902.45,869.101,0,-0.0540417,0.0654141,0.0283182
323,1902.76,869.231,0,-0.0189182,0.0132754,0.0269984
324,1903.5,869.955,0,0.0748356,0.0245818,-0.0215409
325,1903.85,869.936,0,0.0702316,0.0175797,-0.0218971
326,1904.25,869.75,0,0.0390259,-0.02438,-0.0237986
327,1904.95,869.627,0,0.0126401,0.142558,-0.044272
328,1905.29,869.465,0,-0.00469664,0.127867,-0.0462568
329,1905.61,869.498,0,0.000471718,0.090504,-0.0467405
330,1905.94,869.717,0,0.0350107,0.0804671,-0.043875
331,1906.59,869.813,0,0.0520653,0.0206578,-0.0439761
332,1907.32,869.836,0,0.0537331,-0.0334528,-0.0453441
333,1908.19,870.252,0,0.123907,-0.0900933,-0.0417567
334,1908.59,870.575,0,0.176047,-0.144101,-0.0399603
335,1908.55,869.828,0,0.029131,-0.200645,-0.0489535
336,1909.06,869.762,0,0.014231,-0.174792,-0.0493356
337,1909.53,869.379,0,-0.0630726,-0.272565,-0.0533036
338,1910.06,869.268,0,-0.0810234,-0.216812,-0.0529096
339,1909.87,869.144,0,-0.102975,-0.144149,-0.0524634
340,1910.2,869.361,0,-0.0474904,-0.101688,-0.0513821
341,1910.49,869.567,0,-0.00151687,-0.0856743,-0.0506458
342,1910.78,869.477,0,-0.0213403,-0.0458665,-0.0509035
343,1911.61,869.302,0,-0.0512438,-0.158676,-0.0531655
344,1912.2,869.371,0,-0.026453,-0.171292,-0.0534504
345,1912.44,869.468,0,-0.00108388,-0.195344,-0.054225
346,1913.4,869.169,0,-0.0178329,-0.0519457,-0.0537997
347,1913.9,869.17,0,-0.0155726,-0.0641349,-0.0542622
348,1914.23,869.593,0,0.0381025,-0.0373635,-0.0416974
349,1914.56,869.603,0,0.0387501,-0.037639,-0.0417927
350,1914.81,869.373,0,0.00842394,-0.0578398,-0.0432736
351,1915.58,869.673,0,0.051924,-0.0750446,-0.0425227
352,1915.25,869.996,0,0.0642855,-0.0283073,-0.0338972
353,1915.74,869.968,0,0.0610849,-0.0287412,-0.03417
354,1916.19,870.08,0,0.0763703,-0.0171788,-0.0335988
355,1916.58,869.89,0,0.0467257,-0.0594147,-0.0359431
356,1917.71,870.064,0,0.0502114,-0.0273937,-0.0289457
357,1917.9,870.047,0,0.0483172,-0.0247631,-0.0289522
358,1918.31,870.097,0,0.0542393,-0.0275214,-0.0288882
359,1918.78,869.973,0,0.0348474,-0.106422,-0.0319952
360,1919.13,870.198,0,0.0714829,-0.0983656,-0.0311463
361,1919.81,869.974,0,0.0314856,-0.120971,-0.0326188
362,1920.2,869.598,0,-0.0329916,-0.0689264,-0.0316119
363,1920.85,869.588,0,-0.0280286,-0.0326473,-0.0305267
364,1921.18,869.944,0,0.0477448,-0.0579793,-0.0307518
365,1921.74,869.839,0,0.0286214,-0.0247537,-0.0298336
366,1922.13,869.997,0,0.0626407,0.0234368,-0.0273313
367,1922.26,869.394,0,-0.0664125,0.0298784,-0.0297789
368,1922.98,869.445,0,-0.046336,-0.094036,-0.0334836
369,1923.28,869.531,0,-0.0233657,-0.065949,-0.0319147
370,1923.65,869.69,0,0.0155564,-0.0167297,-0.0294849
371,1923.98,869.837,0,0.0413347,-0.0113254,-0.0276861
372,1924.15,869.881,0,0.048461,-0.0165528,-0.0277832
373,1925.23,871.52,0,0.194595,-0.0108686,-0.0218519
374,1925.53,871.436,0,0.179295,-0.0120088,-0.0222627
375,1925.88,871.351,0,0.161351,-0.0120705,-0.0227251
376,1926.28,871.014,0,0.107985,-0.0395649,-0.0250052
377,1926.68,870.596,0,0.0398983,-0.00730647,-0.0256351
378,1927.28,870.478,0,0.0203626,0.0326419,-0.0249058
379,1927.72,870.229,0,0.00926236,0.156492,-0.0267507
380,1928.02,870.073,0,0.0116412,0.0757699,-0.03301
381,1928.4,870.015,0,0.00850667,0.0699324,-0.0338041
382,1928.88,869.899,0,-0.00224655,0.0482496,-0.0362125
383,1927.95,870.603,0,0.0747519,-0.0723023,-0.0310811
384,1928.31,870.556,0,0.0684265,-0.0768184,-0.0316763
385,1928.87,870.414,0,0.0475565,-0.0848037,-0.0326129
386,1929.59,870.393,0,0.0437316,-0.0968267,-0.033214
387,1930.55,870.496,0,0.0533772,-0.00420265,-0.0286107
388,1931.04,870.374,0,0.0414137,-0.0552246,-0.0267703
389,1931.38,870.298,0,0.0336403,-0.0568007,-0.0270328
390,1931.9,870.1,0,0.0105558,-0.0903418,-0.0285946
391,1932.43,870.06,0,0.00716293,-0.0990027,-0.0289483
392,1932.69,870.95,0,0.103405,-0.047534,-0.0195346
393,1933.17,870.809,0,0.0855782,-0.0412141,-0.0192253
394,1933.68,870.574,0,0.0532988,-0.0212039,-0.0182988
395,1934.16,870.541,0,0.0431399,-0.0102449,-0.0177223
396,1934.16,870.541,0,0.0431399,-0.0102449,-0.0177223
