ID,x,y,z,yaw,pitch,roll
49,-292.499,232.762,-12.7363,2.45487,0.00437821,0.0476208
50,-292.613,232.861,-12.7454,2.45427,0.00540342,0.0487998
51,-292.746,232.971,-12.7459,2.45471,0.00606009,0.0505872
52,-292.869,233.073,-12.7492,2.454,0.0059831,0.050953
53,-292.986,233.179,-12.7514,2.45374,0.00709684,0.0489114
54,-293.107,233.286,-12.7663,2.45508,0.00966463,0.0487374
55,-293.235,233.394,-12.7515,2.45608,0.0112359,0.0487117
56,-293.359,233.514,-12.7277,2.45545,0.00796852,0.0458235
57,-293.492,233.633,-12.7239,2.45415,0.000460205,0.0436476
58,-293.627,233.75,-12.7538,2.45476,-0.00203452,0.0422516
59,-293.754,233.86,-12.7606,2.45672,-0.00170132,0.0441723
60,-293.891,233.972,-12.7518,2.45762,-0.00253891,0.0470681
61,-294.008,234.08,-12.7424,2.45739,-0.00434533,0.0479742
62,-294.142,234.196,-12.7543,2.45623,-0.00562316,0.0497273
63,-294.289,234.318,-12.7639,2.45491,-0.00563408,0.0511095
64,-294.415,234.425,-12.7709,2.45561,-0.00528262,0.0519682
65,-294.545,234.545,-12.7761,2.45465,-0.00476764,0.0521908
66,-294.67,234.656,-12.7804,2.45393,-0.00353987,0.0502182
67,-294.81,234.783,-12.7814,2.45498,-0.00389683,0.0484664
68,-294.935,234.892,-12.7829,2.45524,-0.00381141,0.0481104
69,-295.076,235.014,-12.7833,2.45483,-0.00418105,0.0478245
70,-295.206,235.127,-12.7864,2.45507,-0.00427328,0.0482199
71,-295.33,235.236,-12.7883,2.45526,-0.00382767,0.0489926
72,-295.47,235.361,-12.7918,2.45455,-0.00437901,0.0489865
73,-295.6,235.476,-12.7914,2.45362,-0.00494026,0.0496542
74,-295.741,235.599,-12.7837,2.45371,-0.00528921,0.0494606
75,-295.866,235.709,-12.7916,2.45432,-0.00527853,0.0496984
76,-296.005,235.834,-12.797,2.45396,-0.0055753,0.049015
77,-296.137,235.939,-12.7902,2.45341,-0.00477323,0.0481114
78,-296.285,236.072,-12.7854,2.45377,-0.00486067,0.0456898
79,-296.422,236.196,-12.7949,2.4549,-0.00471351,0.0449378
80,-296.56,236.316,-12.8059,2.45461,-0.00346278,0.0448599
81,-296.694,236.431,-12.8073,2.45476,-0.00177617,0.0445909
82,-296.84,236.553,-12.8035,2.45491,-0.00106972,0.0457655
83,-296.983,236.687,-12.8008,2.4548,-0.00122348,0.0463167
84,-297.126,236.814,-12.7985,2.45444,-0.00131952,0.0464336
85,-297.259,236.926,-12.7989,2.45452,-0.000586316,0.0457794
86,-297.394,237.046,-12.8074,2.45366,0.00025432,0.0456683
87,-297.543,237.176,-12.8038,2.45358,0.000290259,0.0451936
88,-297.676,237.301,-12.8058,2.45405,-0.000708554,0.045117
89,-297.827,237.433,-12.811,2.45519,-0.00122551,0.0454358
90,-297.97,237.557,-12.807,2.45475,-0.00133105,0.0452941
91,-298.127,237.693,-12.8066,2.45472,-0.00213932,0.0443352
92,-298.257,237.805,-12.8161,2.45537,-0.00220717,0.0439408
93,-298.406,237.935,-12.819,2.45593,-0.00279055,0.0434759
94,-298.555,238.063,-12.8228,2.45567,-0.00307827,0.0426498
95,-298.699,238.19,-12.8184,2.45538,-0.00414104,0.0413281
96,-298.835,238.316,-12.825,2.45593,-0.00548197,0.0404305
97,-298.992,238.452,-12.8165,2.45617,-0.00716553,0.0388856
98,-299.151,238.58,-12.819,2.45722,-0.00884104,0.0384785
99,-299.286,238.701,-12.8224,2.45813,-0.00880357,0.0373748
100,-299.434,238.831,-12.8337,2.45814,-0.00742669,0.0364112
101,-299.588,238.97,-12.8351,2.45873,-0.00652063,0.035508
102,-299.737,239.093,-12.8376,2.4592,-0.00554651,0.037667
103,-299.892,239.217,-12.8331,2.45935,-0.0051657,0.0394271
104,-300.039,239.348,-12.8273,2.46002,-0.00516189,0.038425
105,-300.189,239.481,-12.8397,2.46041,-0.0056812,0.0366471
106,-300.343,239.611,-12.8421,2.46114,-0.0049463,0.0341616
107,-300.491,239.742,-12.841,2.46166,-0.00410865,0.0328475
108,-300.637,239.865,-12.8421,2.46222,-0.00352861,0.0316834
109,-300.803,239.989,-12.8431,2.46339,-0.00373476,0.0304973
110,-300.955,240.127,-12.8514,2.46377,-0.00430816,0.0300432
111,-301.103,240.253,-12.8565,2.46394,-0.00447266,0.0297551
112,-301.27,240.381,-12.851,2.46366,-0.00420358,0.0286553
113,-301.426,240.515,-12.8516,2.46366,-0.00260099,0.0263396
114,-301.59,240.66,-12.8491,2.4666,-0.00248441,0.0230181
115,-301.741,240.783,-12.8415,2.4688,-0.00448054,0.0218406
116,-301.905,240.921,-12.8431,2.47071,-0.0055769,0.019568
117,-302.08,241.049,-12.8516,2.47369,-0.00602954,0.0177405
118,-302.238,241.173,-12.8503,2.47543,-0.00544997,0.0183532
119,-302.404,241.294,-12.8535,2.47833,-0.00486571,0.0173274
120,-302.565,241.421,-12.8592,2.48082,-0.0042998,0.0171009
121,-302.738,241.549,-12.865,2.48269,-0.00439402,0.0179349
122,-302.908,241.679,-12.8635,2.48477,-0.00461139,0.0173016
123,-303.073,241.811,-12.8625,2.4874,-0.00512324,0.016671
124,-303.244,241.941,-12.8595,2.49048,-0.00474153,0.0156157
125,-303.412,242.068,-12.8598,2.49359,-0.00493345,0.0143721
126,-303.591,242.188,-12.8607,2.49664,-0.00513576,0.0134132
127,-303.752,242.308,-12.8653,2.50004,-0.00429974,0.0126154
128,-303.926,242.434,-12.8655,2.50361,-0.00408932,0.0118179
129,-304.104,242.554,-12.8627,2.5092,-0.00391731,0.0109431
130,-304.27,242.666,-12.866,2.51367,-0.00356955,0.0105521
131,-304.448,242.792,-12.8637,2.51854,-0.00439993,0.0114696
132,-304.637,242.897,-12.8612,2.52469,-0.00657618,0.0142134
133,-304.829,243.006,-12.8533,2.53223,-0.00865489,0.0157947
134,-305.017,243.107,-12.8474,2.54174,-0.0103014,0.0148125
135,-305.206,243.207,-12.8457,2.55206,-0.0113442,0.0114501
136,-305.4,243.309,-12.8535,2.56339,-0.0116273,0.0072157
137,-305.583,243.396,-12.859,2.57454,-0.0114944,0.00656579
138,-305.788,243.485,-12.8614,2.58658,-0.0117126,0.00705782
139,-305.99,243.564,-12.8602,2.5986,-0.0118667,0.0067572
140,-306.181,243.644,-12.8631,2.61069,-0.0119309,0.00696318
141,-306.387,243.718,-12.8603,2.62378,-0.0125485,0.00694556
142,-306.588,243.784,-12.8566,2.63672,-0.0129715,0.00619846
143,-306.782,243.859,-12.8485,2.65079,-0.0127236,0.0035538
144,-306.98,243.921,-12.8561,2.6662,-0.0134175,0.00156771
145,-307.194,243.98,-12.859,2.68112,-0.0137203,0.00321264
146,-307.397,244.031,-12.8615,2.69591,-0.0128254,0.00465748
147,-307.611,244.08,-12.8638,2.71169,-0.0128196,0.00587036
148,-307.826,244.128,-12.8644,2.7293,-0.012814,0.00737821
149,-308.051,244.171,-12.8606,2.74677,-0.0119998,0.0073482
150,-308.272,244.206,-12.8565,2.76667,-0.0110277,0.00559612
151,-308.494,244.233,-12.8576,2.78721,-0.0102792,0.00418502
152,-308.718,244.249,-12.8642,2.80811,-0.0103755,0.0032691
153,-308.938,244.262,-12.8644,2.82945,-0.0102899,0.00238069
154,-309.175,244.262,-12.8693,2.8523,-0.0101508,0.00315879
155,-309.407,244.261,-12.8769,2.87567,-0.00963584,0.00390812
156,-309.639,244.254,-12.8715,2.8998,-0.00817185,0.0030657
157,-309.875,244.243,-12.8756,2.92323,-0.00691585,0.00141969
158,-310.101,244.214,-12.8676,2.94737,-0.00582326,-0.000737196
159,-310.334,244.181,-12.8732,2.97209,-0.00591468,-0.000734416
160,-310.569,244.147,-12.874,2.99749,-0.0054878,-0.000873375
161,-310.8,244.107,-12.881,3.02266,-0.00508149,-0.000155843
162,-311.025,244.06,-12.8797,3.04729,-0.00459465,0.000964763
163,-311.261,244.004,-12.8803,3.07301,-0.004658,0.00221054
164,-311.491,243.939,-12.8908,3.0988,-0.004857,0.00348078
165,-311.72,243.873,-12.885,3.12553,-0.00459313,0.00362025
166,-311.958,243.797,-12.8955,-3.13091,-0.00429088,0.00422708
167,-312.194,243.712,-12.8959,-3.10409,-0.00287331,0.00477647
168,-312.423,243.616,-12.9035,-3.0774,-0.00216592,0.00456511
169,-312.653,243.52,-12.8994,-3.05009,-0.00271548,0.00477859
170,-312.895,243.411,-12.9001,-3.02241,-0.00324493,0.00556401
171,-313.135,243.302,-12.9094,-2.99401,-0.00306349,0.00668276
172,-313.368,243.186,-12.9171,-2.96564,-0.00183292,0.00815838
173,-313.601,243.055,-12.9201,-2.93749,6.72696E-05,0.00989252
174,-313.824,242.922,-12.9209,-2.90939,0.002737,0.0100405
175,-314.07,242.783,-12.9271,-2.87969,0.00272954,0.0111749
176,-314.295,242.622,-12.9372,-2.85111,0.000567034,0.0127526
177,-314.537,242.454,-12.9409,-2.82291,-0.00105585,0.0129033
178,-314.767,242.3,-12.9432,-2.7944,-0.00274745,0.00992089
179,-315.021,242.118,-12.9534,-2.76463,-0.00445288,0.0100554
180,-315.263,241.928,-12.9572,-2.73648,-0.00376531,0.0135275
181,-315.511,241.725,-12.9539,-2.7081,-0.00272307,0.0160837
182,-315.763,241.524,-12.96,-2.67983,-0.00162541,0.0169626
183,-315.998,241.305,-12.9595,-2.65324,-0.000259317,0.0167696
184,-316.253,241.094,-12.9619,-2.62626,0.000983725,0.0151508
185,-316.51,240.865,-12.9672,-2.60097,0.00302927,0.0129787
186,-316.752,240.635,-12.9636,-2.57754,0.00384526,0.0101025
187,-316.984,240.414,-12.9685,-2.55677,0.00557607,0.00484794
188,-317.234,240.19,-12.9875,-2.53706,0.0074926,0.00182924
189,-317.468,239.974,-13.0021,-2.51894,0.00719762,0.00321871
190,-317.703,239.728,-13.0056,-2.50142,0.00576844,0.00712891
191,-317.948,239.499,-13.0043,-2.4856,0.00316686,0.00998683
192,-318.18,239.263,-12.9966,-2.46843,0.00100019,0.0112105
193,-318.411,239.023,-13.0029,-2.45118,0.000674275,0.0129487
194,-318.621,238.779,-12.9996,-2.43485,0.00185432,0.013843
195,-318.855,238.527,-13.01,-2.41751,0.00110117,0.0126374
196,-319.08,238.277,-13.0215,-2.40053,-2.64984E-05,0.011716
197,-319.303,238.017,-13.0206,-2.38554,-0.00200271,0.0108069
198,-319.525,237.745,-13.033,-2.37085,-0.00376113,0.0112765
199,-319.765,237.47,-13.0472,-2.35692,-0.00758206,0.0121799
200,-319.996,237.191,-13.0414,-2.34453,-0.0120122,0.0128133
201,-320.241,236.895,-13.0356,-2.33293,-0.0178249,0.0123758
