ID,x,y,z,yaw,pitch,roll
119,-302.424,241.233,-12.8414,2.47865,-0.00521603,0.017978
120,-302.592,241.36,-12.8526,2.48135,-0.00470068,0.0176911
121,-302.758,241.5,-12.8485,2.48292,-0.00456375,0.0175697
122,-302.92,241.633,-12.8407,2.48516,-0.00448167,0.0171138
123,-303.085,241.751,-12.8459,2.48776,-0.00463001,0.0168037
124,-303.269,241.886,-12.8406,2.49106,-0.0046974,0.0156817
125,-303.428,242.012,-12.8371,2.49401,-0.00458233,0.0147911
126,-303.589,242.122,-12.839,2.49692,-0.00502157,0.0141643
127,-303.769,242.249,-12.8513,2.50014,-0.00472797,0.013138
128,-303.948,242.373,-12.8546,2.504,-0.00396537,0.0123943
129,-304.126,242.497,-12.8638,2.50948,-0.00351685,0.0113755
130,-304.287,242.608,-12.8589,2.51397,-0.00345445,0.0110569
131,-304.479,242.73,-12.8666,2.51902,-0.0038701,0.0121319
132,-304.665,242.854,-12.8613,2.52503,-0.00598676,0.0152648
133,-304.867,242.968,-12.8568,2.53265,-0.00833595,0.0170304
134,-305.047,243.071,-12.8435,2.54186,-0.00972054,0.0155191
135,-305.236,243.17,-12.8405,2.55171,-0.0106293,0.0121275
136,-305.426,243.269,-12.849,2.5629,-0.0111195,0.00802871
137,-305.626,243.368,-12.8539,2.5746,-0.0110482,0.00728087
138,-305.801,243.438,-12.8543,2.58461,-0.011085,0.0074235
139,-306.014,243.53,-12.856,2.59771,-0.0111826,0.00745244
140,-306.219,243.6,-12.8516,2.61034,-0.0115429,0.00751285
141,-306.423,243.675,-12.8578,2.62294,-0.0122005,0.00733354
142,-306.619,243.74,-12.8466,2.63592,-0.012728,0.00658327
143,-306.822,243.813,-12.8436,2.64993,-0.0125083,0.00411219
144,-307.028,243.897,-12.8505,2.66582,-0.0133021,0.00200825
145,-307.228,243.954,-12.853,2.68046,-0.0134933,0.0038393
146,-307.433,244.01,-12.8496,2.69519,-0.0130466,0.00474102
147,-307.643,244.058,-12.8553,2.71096,-0.0130636,0.0060899
148,-307.858,244.109,-12.8531,2.72824,-0.0129218,0.00729589
149,-308.081,244.156,-12.8456,2.74666,-0.0120206,0.00746672
150,-308.304,244.193,-12.8464,2.76513,-0.0112713,0.0058475
151,-308.533,244.224,-12.8489,2.78614,-0.0107186,0.00501575
152,-308.757,244.243,-12.8534,2.80709,-0.0105628,0.00346157
153,-308.985,244.257,-12.8627,2.82865,-0.0104854,0.00215371
154,-309.213,244.266,-12.8692,2.85123,-0.0105414,0.00254091
155,-309.454,244.266,-12.8747,2.87477,-0.0099417,0.00345989
156,-309.672,244.254,-12.8653,2.89714,-0.00858992,0.00246648
157,-309.908,244.248,-12.8615,2.92144,-0.00713148,0.00071293
158,-310.129,244.222,-12.8585,2.94511,-0.00632881,-0.0011156
159,-310.369,244.196,-12.8594,2.97009,-0.00586721,-0.00160436
160,-310.598,244.151,-12.8573,2.99541,-0.00593151,-0.00160492
161,-310.82,244.104,-12.8701,3.02092,-0.00538197,-0.000336438
162,-311.049,244.061,-12.8681,3.04509,-0.00537088,0.000436621
163,-311.286,244.012,-12.8714,3.07156,-0.00513326,0.00172684
164,-311.517,243.951,-12.8719,3.09685,-0.00497485,0.00286555
165,-311.767,243.878,-12.8666,3.12317,-0.00601586,0.003329
166,-311.996,243.799,-12.8677,-3.13334,-0.00526277,0.00382621
167,-312.238,243.719,-12.868,-3.10666,-0.00457228,0.00429558
168,-312.464,243.622,-12.8733,-3.07926,-0.00349765,0.00445171
169,-312.69,243.517,-12.871,-3.05275,-0.00386612,0.00493506
170,-312.931,243.414,-12.8819,-3.02509,-0.00404868,0.00561015
171,-313.164,243.308,-12.8824,-2.99689,-0.0039943,0.00646538
172,-313.407,243.188,-12.9,-2.96802,-0.00310813,0.00764876
173,-313.638,243.058,-12.8971,-2.9401,-0.00113966,0.00913678
174,-313.882,242.919,-12.9051,-2.91137,0.000853957,0.0097008
175,-314.109,242.8,-12.9114,-2.88258,0.00127954,0.0103904
176,-314.346,242.632,-12.9111,-2.85325,-0.00113382,0.0122523
177,-314.578,242.469,-12.9107,-2.82511,-0.00263977,0.0123921
178,-314.806,242.304,-12.9145,-2.79727,-0.00405712,0.0101104
179,-315.06,242.116,-12.9242,-2.76731,-0.00624026,0.00987951
180,-315.301,241.922,-12.9309,-2.73877,-0.00535107,0.0129565
181,-315.56,241.733,-12.9323,-2.71,-0.00499183,0.0154281
182,-315.813,241.536,-12.9375,-2.6821,-0.00349171,0.0165343
183,-316.056,241.332,-12.9316,-2.65596,-0.00237728,0.0160273
184,-316.299,241.108,-12.9198,-2.62897,-0.00107214,0.0145247
185,-316.543,240.871,-12.9217,-2.60286,0.000594069,0.012668
186,-316.79,240.64,-12.9087,-2.57912,0.00161691,0.00951527
187,-317.029,240.429,-12.9176,-2.55845,0.00383004,0.00453176
188,-317.268,240.205,-12.9474,-2.53863,0.00581623,0.00133622
189,-317.508,239.984,-12.963,-2.51983,0.00614729,0.00212462
190,-317.746,239.739,-12.9539,-2.50226,0.00442055,0.00582544
191,-317.98,239.504,-12.9617,-2.48659,0.00231172,0.00908154
192,-318.211,239.278,-12.9534,-2.46938,-0.000155077,0.0103829
193,-318.436,239.025,-12.9587,-2.45205,-0.000446377,0.0122819
194,-318.657,238.782,-12.9575,-2.43532,0.000222956,0.0130363
195,-318.89,238.523,-12.9621,-2.41802,0.000114115,0.0116815
196,-319.106,238.276,-12.9771,-2.40156,-0.000477658,0.0107707
197,-319.332,238.025,-12.9839,-2.38654,-0.00269173,0.00995852
198,-319.558,237.755,-13.0042,-2.3717,-0.00481188,0.00958722
199,-319.796,237.485,-13.0201,-2.35767,-0.00864918,0.0103607
200,-320.039,237.201,-13.0203,-2.34496,-0.0128819,0.0114516
201,-320.271,236.897,-12.9972,-2.33398,-0.0187307,0.0110842
