ID,x,y,z,yaw,pitch,roll
74,-295.741,235.608,-12.7841,2.45375,-0.00526167,0.0494299
75,-295.867,235.719,-12.7925,2.45432,-0.0052511,0.0497085
76,-296.006,235.842,-12.797,2.45393,-0.00557112,0.0489991
77,-296.138,235.948,-12.7903,2.45342,-0.0047579,0.0481461
78,-296.287,236.08,-12.786,2.45378,-0.00489139,0.0457245
79,-296.423,236.206,-12.7956,2.45488,-0.00470345,0.0450396
80,-296.561,236.325,-12.8059,2.45456,-0.00347414,0.0448911
81,-296.702,236.446,-12.8074,2.45477,-0.00173767,0.0445478
82,-296.843,236.564,-12.8039,2.45489,-0.00114019,0.0457702
83,-296.984,236.696,-12.8017,2.45479,-0.00126282,0.0462634
84,-297.127,236.823,-12.7991,2.45444,-0.0013088,0.0464035
85,-297.26,236.936,-12.7995,2.45453,-0.000583474,0.045773
86,-297.402,237.061,-12.8078,2.45362,0.000191969,0.0456435
87,-297.551,237.191,-12.8037,2.45363,0.000227652,0.0451792
88,-297.679,237.312,-12.8064,2.45406,-0.000742185,0.045154
89,-297.836,237.447,-12.8124,2.4552,-0.00130933,0.0455024
90,-297.972,237.568,-12.8074,2.4547,-0.00132811,0.0452716
91,-298.128,237.702,-12.8074,2.45476,-0.00213837,0.0443412
92,-298.259,237.815,-12.8165,2.45539,-0.00217477,0.0439883
93,-298.407,237.943,-12.8189,2.45591,-0.00278074,0.0434825
94,-298.556,238.072,-12.8231,2.45564,-0.00305501,0.0426701
95,-298.7,238.2,-12.8185,2.45539,-0.0041168,0.041347
96,-298.843,238.333,-12.8256,2.4559,-0.00555307,0.0403857
97,-298.994,238.462,-12.8165,2.45614,-0.00710302,0.0389222
98,-299.152,238.589,-12.8197,2.4572,-0.00876173,0.0385511
99,-299.295,238.718,-12.8212,2.45814,-0.00877443,0.0373229
100,-299.443,238.848,-12.8332,2.45809,-0.00739259,0.0364039
101,-299.59,238.981,-12.8344,2.45871,-0.00658952,0.0355199
102,-299.739,239.103,-12.838,2.45917,-0.00559467,0.0377175
103,-299.894,239.227,-12.8333,2.45934,-0.00521384,0.0393225
104,-300.041,239.358,-12.828,2.46002,-0.00517821,0.0383426
105,-300.19,239.491,-12.8404,2.46037,-0.00567373,0.0366892
106,-300.344,239.62,-12.8419,2.46112,-0.00491691,0.0342424
107,-300.493,239.752,-12.8412,2.46161,-0.00415285,0.0329636
108,-300.638,239.875,-12.8425,2.46219,-0.00357346,0.0317482
109,-300.805,239.999,-12.8434,2.46336,-0.00376601,0.0305566
110,-300.957,240.137,-12.8519,2.46371,-0.00430913,0.0301004
111,-301.112,240.27,-12.8572,2.46391,-0.00447021,0.0297908
112,-301.272,240.392,-12.851,2.46363,-0.00421406,0.0286569
113,-301.429,240.525,-12.8521,2.46367,-0.0026226,0.0263942
114,-301.592,240.67,-12.8492,2.4666,-0.00256991,0.0231193
115,-301.743,240.794,-12.842,2.46865,-0.00450147,0.0219852
116,-301.906,240.93,-12.8438,2.4706,-0.00548802,0.0196283
117,-302.082,241.059,-12.8515,2.47359,-0.0059674,0.0178329
118,-302.241,241.183,-12.8502,2.47529,-0.00543161,0.0184398
119,-302.406,241.304,-12.8539,2.47824,-0.00488824,0.0172938
120,-302.567,241.431,-12.8593,2.48068,-0.00432735,0.0171434
121,-302.74,241.559,-12.865,2.48256,-0.00442727,0.017946
122,-302.911,241.69,-12.8635,2.48467,-0.004604,0.0172552
123,-303.076,241.822,-12.8629,2.48729,-0.00511518,0.0166989
124,-303.246,241.951,-12.8598,2.49034,-0.00472295,0.0156405
125,-303.415,242.078,-12.8604,2.49344,-0.00494894,0.0144182
126,-303.594,242.198,-12.861,2.49648,-0.00513624,0.0134704
127,-303.755,242.318,-12.8655,2.49988,-0.00429325,0.0126574
128,-303.929,242.443,-12.8656,2.50343,-0.00413345,0.0118514
129,-304.107,242.564,-12.863,2.50902,-0.00393413,0.0109798
130,-304.281,242.682,-12.8659,2.51355,-0.0036295,0.0105719
131,-304.451,242.802,-12.8639,2.51832,-0.00441324,0.0114814
132,-304.64,242.907,-12.8617,2.52445,-0.00654496,0.0141747
133,-304.836,243.018,-12.854,2.53211,-0.00860386,0.0156584
134,-305.021,243.117,-12.8479,2.54137,-0.0102175,0.0147178
135,-305.216,243.22,-12.8461,2.55189,-0.0113381,0.0113067
136,-305.405,243.318,-12.8536,2.56289,-0.0116061,0.00736256
137,-305.593,243.408,-12.8589,2.57432,-0.0115195,0.00673883
138,-305.794,243.494,-12.8615,2.58604,-0.0117361,0.00708055
139,-305.996,243.573,-12.8603,2.59801,-0.0118584,0.00671337
140,-306.187,243.653,-12.8633,2.61008,-0.0119277,0.00695538
141,-306.393,243.726,-12.8604,2.62318,-0.0125565,0.00690512
142,-306.595,243.792,-12.857,2.63606,-0.01295,0.00617828
143,-306.789,243.867,-12.8489,2.65014,-0.0126994,0.0035667
144,-306.987,243.928,-12.8566,2.6655,-0.0134469,0.00167485
145,-307.201,243.987,-12.8591,2.68036,-0.0137119,0.00330988
146,-307.404,244.038,-12.8617,2.69517,-0.0128222,0.00456665
147,-307.619,244.087,-12.864,2.71095,-0.0128593,0.00577632
148,-307.835,244.135,-12.8646,2.72852,-0.0128187,0.00728947
149,-308.059,244.177,-12.8608,2.74591,-0.0120061,0.00723968
150,-308.281,244.212,-12.857,2.76579,-0.0110629,0.00556435
151,-308.504,244.238,-12.8581,2.78622,-0.0103158,0.00422796
152,-308.729,244.254,-12.8645,2.80709,-0.0104256,0.00329306
153,-308.95,244.265,-12.8647,2.82875,-0.0103096,0.00240987
154,-309.186,244.266,-12.8698,2.85123,-0.010183,0.00318432
155,-309.422,244.263,-12.8773,2.87485,-0.00963983,0.00389462
156,-309.651,244.257,-12.8717,2.89864,-0.00819223,0.00301002
157,-309.887,244.245,-12.8762,2.92203,-0.00700114,0.00141574
158,-310.113,244.216,-12.8678,2.94619,-0.00590099,-0.000700523
159,-310.345,244.181,-12.874,2.97088,-0.00597911,-0.00068014
160,-310.584,244.144,-12.8747,2.99664,-0.00549548,-0.000872908
161,-310.814,244.103,-12.8816,3.02167,-0.0051445,-0.000101745
162,-311.038,244.059,-12.8802,3.04607,-0.00465739,0.000889026
163,-311.273,244.003,-12.8808,3.0718,-0.00469365,0.00211585
164,-311.503,243.937,-12.8911,3.09752,-0.00486307,0.00337344
165,-311.731,243.87,-12.8849,3.12425,-0.00458611,0.00351245
166,-311.97,243.793,-12.8962,-3.13224,-0.00430538,0.00417617
167,-312.206,243.708,-12.8957,-3.10542,-0.00289888,0.00469776
168,-312.435,243.611,-12.904,-3.07874,-0.00224341,0.00448438
169,-312.664,243.514,-12.8994,-3.05142,-0.00276295,0.00473632
170,-312.906,243.405,-12.9009,-3.02377,-0.00324003,0.00551091
171,-313.148,243.291,-12.9106,-2.99501,-0.00305979,0.00667283
172,-313.38,243.178,-12.9172,-2.96706,-0.00184831,0.00805546
173,-313.612,243.047,-12.9202,-2.93888,-9.04681E-07,0.00976443
174,-313.835,242.913,-12.9213,-2.91079,0.00263453,0.00990043
175,-314.079,242.773,-12.9274,-2.88109,0.00258729,0.0111131
176,-314.305,242.612,-12.9374,-2.85259,0.000558234,0.0126381
177,-314.546,242.443,-12.9409,-2.82432,-0.000966962,0.0127808
178,-314.776,242.288,-12.9433,-2.79582,-0.00268968,0.00986629
179,-315.032,242.103,-12.9543,-2.76573,-0.00442711,0.0102457
180,-315.271,241.914,-12.957,-2.73796,-0.00369057,0.0134632
181,-315.518,241.712,-12.9545,-2.7095,-0.00272648,0.0158673
182,-315.77,241.51,-12.9606,-2.68125,-0.00167312,0.0167842
183,-316.005,241.29,-12.9597,-2.65465,-0.000326452,0.0166562
184,-316.259,241.078,-12.9623,-2.6276,0.000896278,0.0150971
185,-316.516,240.849,-12.9674,-2.60232,0.00294569,0.0130084
186,-316.757,240.618,-12.9637,-2.5788,0.00372531,0.0101445
187,-316.988,240.397,-12.9693,-2.55795,0.00551383,0.00494309
188,-317.237,240.174,-12.9879,-2.53813,0.00739049,0.00203924
189,-317.476,239.952,-13.0025,-2.51965,0.00703081,0.00342332
190,-317.707,239.711,-13.0056,-2.50232,0.00576246,0.00704631
191,-317.95,239.483,-13.0047,-2.48646,0.00322996,0.00977419
192,-318.183,239.247,-12.9971,-2.46922,0.00111875,0.0110559
193,-318.413,239.007,-13.0036,-2.45204,0.000776499,0.0128563
194,-318.622,238.763,-12.9998,-2.4357,0.00186671,0.0137219
195,-318.858,238.505,-13.012,-2.41804,0.000992102,0.0126246
196,-319.08,238.259,-13.0214,-2.4014,-1.74257E-05,0.0117496
197,-319.305,237.996,-13.0218,-2.38617,-0.00210257,0.010861
198,-319.526,237.722,-13.034,-2.37141,-0.00377819,0.0113618
199,-319.764,237.453,-13.0469,-2.35765,-0.0075045,0.0121396
200,-319.997,237.167,-13.0416,-2.34492,-0.012018,0.0127876
201,-320.239,236.877,-13.0358,-2.33355,-0.0176405,0.012334
