ID,x,y,z,yaw,pitch,roll
34,-290.669,231.174,-12.6739,2.45605,-0.000631547,0.0408564
35,-290.798,231.29,-12.6439,2.45586,-0.006858,0.0405713
36,-290.932,231.4,-12.6425,2.45516,-0.0144193,0.0410767
37,-291.066,231.519,-12.6766,2.45507,-0.0152517,0.0406745
38,-291.182,231.619,-12.7141,2.45557,-0.009107,0.0402897
39,-291.298,231.707,-12.7508,2.45584,-0.000837826,0.0420477
40,-291.414,231.813,-12.7367,2.45671,0.00432655,0.0423609
41,-291.544,231.933,-12.7249,2.45615,0.0020659,0.0439645
42,-291.666,232.043,-12.7241,2.45508,-0.000908987,0.0479414
43,-291.8,232.142,-12.7406,2.45393,-0.000810178,0.0531492
44,-291.92,232.25,-12.7445,2.45335,0.00108878,0.0561516
45,-292.04,232.355,-12.7426,2.45414,0.00352503,0.0552899
46,-292.16,232.462,-12.7448,2.45505,0.00610166,0.0516546
47,-292.275,232.561,-12.7426,2.45572,0.00732092,0.0474622
48,-292.384,232.67,-12.7383,2.45604,0.0057939,0.0465659
49,-292.504,232.776,-12.7402,2.4546,0.00415192,0.0481869
50,-292.626,232.868,-12.7533,2.45438,0.00476765,0.0495443
51,-292.745,232.972,-12.7501,2.45487,0.00567108,0.0507855
52,-292.864,233.076,-12.7508,2.45413,0.00607821,0.051051
53,-292.992,233.185,-12.7541,2.45374,0.006612,0.0492496
54,-293.115,233.293,-12.7656,2.45505,0.00961174,0.048461
55,-293.237,233.393,-12.7526,2.45629,0.0109682,0.048889
56,-293.358,233.514,-12.7309,2.45564,0.00784662,0.0458513
57,-293.503,233.641,-12.7297,2.45446,-7.56229E-07,0.0437568
58,-293.627,233.744,-12.7564,2.45448,-0.00228508,0.0426355
59,-293.763,233.869,-12.764,2.45667,-0.00201207,0.0441425
60,-293.891,233.976,-12.752,2.45729,-0.00270075,0.0473866
61,-294.023,234.088,-12.7422,2.4572,-0.00452481,0.0483079
62,-294.155,234.205,-12.7566,2.45583,-0.00621001,0.0496919
63,-294.282,234.321,-12.7677,2.45484,-0.00606685,0.0508752
64,-294.418,234.431,-12.766,2.45553,-0.00571259,0.051866
65,-294.546,234.548,-12.771,2.45442,-0.00485073,0.0522873
66,-294.68,234.662,-12.7703,2.45406,-0.00348339,0.0498289
67,-294.804,234.78,-12.7751,2.45496,-0.00375229,0.0480495
68,-294.942,234.899,-12.7784,2.45565,-0.00405841,0.0481808
69,-295.075,235.013,-12.7777,2.45479,-0.0044056,0.0478676
70,-295.206,235.133,-12.7853,2.45489,-0.00435996,0.0479934
71,-295.353,235.256,-12.7915,2.45538,-0.00424576,0.0487819
72,-295.47,235.362,-12.7903,2.45467,-0.00441796,0.049021
73,-295.596,235.478,-12.7868,2.45364,-0.00500946,0.0490231
74,-295.739,235.605,-12.7849,2.45359,-0.00561294,0.0491291
75,-295.876,235.719,-12.7884,2.45424,-0.00566686,0.0492078
76,-295.998,235.829,-12.7954,2.45377,-0.0055019,0.0489944
77,-296.144,235.954,-12.7904,2.4529,-0.00473913,0.0475373
78,-296.279,236.066,-12.7909,2.45341,-0.00494929,0.0458266
79,-296.424,236.193,-12.8,2.4547,-0.00495105,0.0454486
80,-296.561,236.319,-12.808,2.45449,-0.00403829,0.0450606
81,-296.704,236.437,-12.8094,2.45431,-0.00223939,0.0450817
82,-296.842,236.564,-12.8023,2.45486,-0.00146956,0.0458766
83,-296.983,236.688,-12.7995,2.4546,-0.00136897,0.0466363
84,-297.126,236.814,-12.8001,2.45419,-0.00158369,0.0463471
85,-297.264,236.939,-12.8049,2.45429,-0.000783797,0.0459977
86,-297.406,237.059,-12.8112,2.45362,-4.85162E-05,0.045956
87,-297.544,237.183,-12.8061,2.45336,0.0002229,0.0452642
88,-297.683,237.314,-12.8036,2.45404,-0.00117351,0.0448301
89,-297.836,237.441,-12.8118,2.45497,-0.00168734,0.0453856
90,-297.975,237.562,-12.8083,2.455,-0.00201548,0.0454024
91,-298.125,237.692,-12.8143,2.4548,-0.00248346,0.0446037
92,-298.257,237.812,-12.8144,2.45544,-0.00248051,0.043952
93,-298.4,237.935,-12.8187,2.45592,-0.00298851,0.0433532
94,-298.55,238.061,-12.8196,2.45578,-0.00331428,0.0424969
95,-298.699,238.193,-12.8215,2.45553,-0.00430387,0.041622
96,-298.843,238.319,-12.8176,2.45599,-0.00568001,0.0402374
97,-298.991,238.456,-12.8166,2.45614,-0.00723312,0.0393683
98,-299.147,238.58,-12.8155,2.45711,-0.00878246,0.0383563
99,-299.295,238.707,-12.8208,2.458,-0.00871532,0.0375109
100,-299.437,238.83,-12.829,2.45803,-0.00738209,0.0363057
101,-299.587,238.97,-12.8358,2.45896,-0.00657287,0.0357729
102,-299.734,239.096,-12.8396,2.45902,-0.0057057,0.0382834
103,-299.895,239.219,-12.8333,2.45946,-0.00542846,0.0398107
104,-300.042,239.348,-12.8242,2.4601,-0.00564861,0.0384163
105,-300.193,239.483,-12.827,2.46048,-0.00584991,0.0363046
106,-300.345,239.617,-12.8356,2.46104,-0.00518499,0.0336935
107,-300.496,239.746,-12.8397,2.46158,-0.00448264,0.0328858
108,-300.647,239.875,-12.8387,2.4622,-0.00380898,0.0313436
109,-300.807,239.997,-12.8426,2.46339,-0.0037138,0.0303355
110,-300.957,240.129,-12.846,2.46378,-0.00430806,0.0294614
111,-301.115,240.254,-12.8429,2.46398,-0.00469967,0.0289835
112,-301.265,240.386,-12.8458,2.46353,-0.004137,0.0280887
113,-301.427,240.52,-12.846,2.46365,-0.00292737,0.0261571
114,-301.6,240.663,-12.8458,2.46685,-0.00256833,0.0227039
115,-301.748,240.776,-12.8432,2.4691,-0.00464397,0.0219868
116,-301.908,240.918,-12.8375,2.47095,-0.006,0.019094
117,-302.079,241.047,-12.8484,2.47355,-0.00666534,0.0178246
118,-302.236,241.173,-12.8442,2.47555,-0.00584632,0.0181363
119,-302.401,241.302,-12.8534,2.47841,-0.00520701,0.0174898
120,-302.569,241.421,-12.855,2.48088,-0.00478074,0.0173806
121,-302.74,241.554,-12.856,2.48246,-0.00479747,0.017424
122,-302.905,241.683,-12.8564,2.48468,-0.00485671,0.0172098
123,-303.073,241.814,-12.856,2.48739,-0.00498535,0.0164648
124,-303.251,241.945,-12.857,2.49049,-0.00484775,0.0154996
125,-303.419,242.064,-12.8638,2.49349,-0.0049708,0.0145916
126,-303.584,242.186,-12.8627,2.49655,-0.00520467,0.0138323
127,-303.757,242.306,-12.8643,2.49984,-0.0049347,0.0130764
128,-303.933,242.43,-12.8691,2.50375,-0.00423676,0.0122269
129,-304.109,242.555,-12.8693,2.50935,-0.00407101,0.0109951
130,-304.279,242.679,-12.8659,2.51407,-0.00425076,0.0106916
131,-304.46,242.784,-12.8662,2.51864,-0.00452992,0.011664
132,-304.643,242.9,-12.8624,2.52494,-0.00695159,0.0142714
133,-304.835,243.009,-12.8499,2.53247,-0.00910606,0.0158936
134,-305.018,243.11,-12.844,2.54209,-0.0105119,0.0146697
135,-305.213,243.21,-12.8474,2.55262,-0.0117556,0.0109239
136,-305.399,243.305,-12.8516,2.56356,-0.0118582,0.00744806
137,-305.588,243.398,-12.8615,2.57506,-0.0117896,0.00678333
138,-305.797,243.478,-12.8585,2.58661,-0.0114621,0.00692295
139,-305.987,243.568,-12.8605,2.59861,-0.0115555,0.00702261
140,-306.179,243.648,-12.8592,2.61114,-0.0116375,0.0068332
141,-306.379,243.718,-12.8619,2.624,-0.0125176,0.00672481
142,-306.586,243.791,-12.8589,2.63695,-0.0128026,0.0056794
143,-306.79,243.858,-12.849,2.65092,-0.0128921,0.00367775
144,-306.983,243.925,-12.8564,2.66621,-0.0134652,0.00154505
145,-307.197,243.982,-12.8626,2.68149,-0.0140285,0.00298375
146,-307.401,244.033,-12.8564,2.69627,-0.0129601,0.00452119
147,-307.611,244.085,-12.8625,2.71163,-0.012709,0.00567941
148,-307.832,244.133,-12.8549,2.72929,-0.0125903,0.00724756
149,-308.054,244.167,-12.858,2.74753,-0.0120112,0.00727669
150,-308.27,244.203,-12.852,2.76668,-0.0108253,0.00519094
151,-308.487,244.23,-12.8543,2.78742,-0.0102395,0.00423336
152,-308.715,244.243,-12.861,2.80841,-0.0103802,0.00335562
153,-308.941,244.26,-12.8598,2.82971,-0.0102865,0.00204692
154,-309.171,244.265,-12.8671,2.85239,-0.00985031,0.00318547
155,-309.407,244.259,-12.8713,2.87575,-0.00945204,0.0038384
156,-309.634,244.255,-12.8709,2.89969,-0.00808296,0.00317921
157,-309.872,244.24,-12.8692,2.92353,-0.00648291,0.00136654
158,-310.104,244.214,-12.871,2.94758,-0.00582941,-0.00065378
159,-310.332,244.189,-12.8734,2.97244,-0.00577957,-0.00119587
160,-310.571,244.147,-12.8779,2.9976,-0.00563494,-0.00106655
161,-310.79,244.102,-12.8791,3.02313,-0.00504216,-0.000175992
162,-311.026,244.057,-12.8798,3.04762,-0.00520582,0.000754794
163,-311.253,243.998,-12.8876,3.07338,-0.00476965,0.00214125
164,-311.492,243.934,-12.8862,3.09927,-0.00467246,0.00351072
165,-311.724,243.871,-12.8886,3.1256,-0.0051283,0.00373426
166,-311.963,243.793,-12.8985,-3.13074,-0.00462526,0.00428735
167,-312.192,243.707,-12.8977,-3.10398,-0.00260953,0.00428368
168,-312.424,243.617,-12.9013,-3.07757,-0.0021166,0.00432058
169,-312.65,243.521,-12.8984,-3.05026,-0.00256832,0.00468844
170,-312.892,243.418,-12.9021,-3.02247,-0.00297668,0.00551232
171,-313.13,243.3,-12.9081,-2.99402,-0.00311911,0.00691223
172,-313.368,243.174,-12.9131,-2.96561,-0.00208647,0.00854493
173,-313.595,243.048,-12.9116,-2.93756,0.000243621,0.00965488
174,-313.826,242.921,-12.9161,-2.90947,0.00288463,0.0101
175,-314.062,242.776,-12.9232,-2.87988,0.00281937,0.0112011
176,-314.289,242.614,-12.929,-2.85089,0.000674583,0.0128674
177,-314.54,242.453,-12.9273,-2.82284,-0.00102453,0.0127316
178,-314.766,242.298,-12.9339,-2.79422,-0.00231883,0.00987981
179,-315.02,242.117,-12.9512,-2.76449,-0.00418016,0.00988512
180,-315.271,241.925,-12.96,-2.73602,-0.00398012,0.0135253
181,-315.512,241.723,-12.9578,-2.70762,-0.00296834,0.0158991
182,-315.752,241.512,-12.9568,-2.67947,-0.00143226,0.0172243
183,-316.001,241.305,-12.9557,-2.65307,-6.27836E-05,0.0167243
184,-316.252,241.087,-12.9655,-2.62588,0.00151687,0.015118
185,-316.501,240.862,-12.9647,-2.60054,0.00297035,0.0131155
186,-316.745,240.632,-12.9666,-2.57746,0.00398076,0.0101023
187,-316.99,240.416,-12.9712,-2.55626,0.00541625,0.00482556
188,-317.236,240.193,-12.9913,-2.53702,0.00720427,0.00226195
189,-317.472,239.966,-13.0065,-2.51873,0.00737225,0.0031162
190,-317.709,239.72,-13.0082,-2.5011,0.00591162,0.00722873
191,-317.938,239.49,-13.0057,-2.48549,0.00313925,0.010323
192,-318.181,239.261,-12.9976,-2.4684,0.00106198,0.0114534
193,-318.414,239.015,-13.0012,-2.4509,0.000432054,0.0129065
194,-318.627,238.768,-12.9968,-2.43434,0.00143128,0.0136241
195,-318.856,238.526,-13.005,-2.41704,0.00144373,0.0124743
196,-319.081,238.281,-13.0159,-2.40039,0.000597335,0.0113095
197,-319.301,238.018,-13.0167,-2.38556,-0.00148983,0.0109788
198,-319.524,237.742,-13.0308,-2.37062,-0.00370732,0.0114292
199,-319.755,237.474,-13.0437,-2.35712,-0.00750747,0.0124248
200,-319.996,237.188,-13.042,-2.34434,-0.0118929,0.0128074
201,-320.239,236.891,-13.0375,-2.33303,-0.0176983,0.0120853
